,Tweet,HS,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
5125,tuhan orang,0,0,0,0,0,0
5126,main ya mas bro merah muda beach dunia satu indonesia                 a,0,0,0,0,0,0
5127,pdemokrat agusyudhoyono susipudjiastuti rugi sus air banding ganggu jasa layan warga nama sus air maju bu sus seret politik bisnis,0,0,0,0,0,0
5128,anakkolong                 si,0,0,0,0,0,0
5129,anakkolong senang hati video gambar                 jdqamczlhm,0,0,0,0,0,0
5130,innalilahi wa inna ilaihi raji uji nasional al fatihah dukacita pulang ayahanda mbak lina moga almarhum baik sis tabah ya mbak,0,0,0,0,0,0
5131,tumben suka lagu,0,0,0,0,0,0
5132,kadang takjub arab an orang takjub an covid wabah sakit cegah obat,0,0,0,0,0,0
5133,lombok ya the new bal kerja keren sampah hasil ubah                 f,0,0,0,0,0,0
5134,senyum manis wajah ramah ya mbak kang kampul,0,0,0,0,0,0
5135,tuju vaksin kecil risiko                 ei ot r,0,0,0,0,0,0
5136,monsterhiphoop junimendo i nonikdona nama,0,0,0,0,0,0
5137,omicron gejala sebab mati,0,0,0,0,0,0
5138,jinnonik monsterhiphoop nonikdona ajar monsta,0,0,0,0,0,0
5139,junimendo jinnonik nonikdona bah,0,0,0,0,0,0
5140,jinnonik monsterhiphoop nonikdona cerdas humoris cewek suka sulit ikat sekali cinta untuk budak cinta,0,0,0,0,0,0
5141,covid omicron wabah sakit eyel                 jdqamczlhm,0,0,0,0,0,0
5142,jinnonik monsterhiphoop nonikdona ya,0,0,0,0,0,0
5143,junimendo jinnonik nonikdona pala blokir gue gara pacar pacar benar facenya,0,0,0,0,0,0
5144,jinnonik monsterhiphoop nonikdona monsta tega ya monsta ya cowok gemini,0,0,0,0,0,0
5145,jinnonik junimendo nonikdona,0,0,0,0,0,0
5146,jinnonik monsterhiphoop nonikdona keroyok ramai biar buka blokir                 i gh,0,0,0,0,0,0
5147,jinnonik junimendo nonikdona bah gede pacalll,0,0,0,0,0,0
5148,monsterhiphoop junimendo nonikdona sih akun                 lo r,1,1,0,0,0,0
5149,jinnonik nonikdona monsterhiphoop asing tanggal lahir karno                 fr,0,0,0,0,0,0
5150,amy amin ikut senang ya moga mbak amy umur sehat kuat bahagia,0,0,0,0,0,0
5151,jinnonik nonikdona monsterhiphoop halo mbak juni terima kasih ya folbek juni tanggal tah gemini ya                 k vo,0,0,0,0,0,0
5152,nonikdona monsterhiphoop monsta manja banget dewasa sabar hilang buka,0,0,0,0,0,0
5153,santorinissun doa bahasa apa maksud jenderal dudung                 o k,1,1,0,0,0,0
5154,jinnonik monsterhiphoop wa,0,0,0,0,0,0
5155,jinnonik nonikdona buka blokir ya monsta ya salah paham                 ci,0,0,0,0,0,0
5156,monsterhiphoop nonikdona manja banget monsta                 a,1,0,1,0,0,0
5157,jinnonik nonikdona monstaaaaaa                 fj,0,0,0,0,0,0
5158,monsterhiphoop nonikdona nge i enak lihat teman jbjb eh ambek,0,0,0,0,0,0
5159,monsterhiphoop nonikdona buka blokir atuh monsta sahabat tetap sahabat salah ya maaf,0,0,0,0,0,0
5160,liskenhsitorus aman,0,0,0,0,0,0
5161,liskenhsitorus mbak londoaiue mbak mbak londoaiue recommended nih frankz                 gubernur l,0,0,0,0,0,0
5162,he he he drun                 h,0,0,0,0,0,0
5163,dalam touring,0,0,0,0,0,0
5164,kanan,0,0,0,0,0,0
5165,motor begitu                 nih,0,0,0,0,0,0
5166,l f,0,0,0,0,0,0
5167,vaksin sehat lupa olahraga mam sehat positif thinking,0,0,0,0,0,0
5168,ik amin pagi bos,0,0,0,0,0,0
5169,o waahh bang albe o pagi,0,0,0,0,0,0
5170,pagi bang agustin,0,0,0,0,0,0
5171,iya mbak pelangi selamat pagi,0,0,0,0,0,0
5172,pagi bang wardi sehat semangat ya,0,0,0,0,0,0
5173,selamat pagi                 bo,0,0,0,0,0,0
5174,pagiii lo oh iya kondisi hamil b,0,0,0,0,0,0
5175,mpraldo tentara nasional indonesia nya odgj bawa bius kes kasar                 universitas brawijaya,0,0,0,0,0,0
5176,tentara nasional indonesia divhumas polisi republik indonesia apa laku negara ayo kawan lawan hoaks,1,0,1,0,0,0
5177,alhamdulillah congratz moga acara lancar sakinah mawadah warahmah mudah rezeki cepat momong amin                 vb nu,0,0,0,0,0,0
5178,dentesand tunggu klarifikasi sih dentesand jaga imun ya kawan                 event organizer tk,1,0,1,0,0,0
5179,oshiiii,0,0,0,0,0,0
5180,untung alien                 beli a,0,0,0,0,0,0
5182,majelis ulama indonesia suka ifikasi halal,0,0,0,0,0,0
5183,selamat ulang mbak yanti girl umur sehat limpah rezeki barakat amin                 l,0,0,0,0,0,0
5184,amin sehat                 j nq,0,0,0,0,0,0
5185,iya ecek jalan baik panen,0,0,0,0,0,0
5186,yess pagi mbak mita                 t,0,0,0,0,0,0
5187,mbak oki tampil beda                 gh,0,0,0,0,0,0
5188,like hadiiirrr                 hem f,0,0,0,0,0,0
5189,pagi nusantara semangat rock gulung pekan,0,0,0,0,0,0
5192,tadddaaa                 tm rf,0,0,0,0,0,0
5193,husinshihab buset bahasa,0,0,0,0,0,0
5194,p,0,0,0,0,0,0
5195,cowok maaf,0,0,0,0,0,0
5196,beda ya                 video musik,0,0,0,0,0,0
5197,agama ajar hati akal,0,0,0,0,0,0
5198,coba cross,0,0,0,0,0,0
5199,emmm oke deh maksud mas gondrong ubah air anggur,1,1,0,0,0,0
5200,mas gondrong is that,0,0,0,0,0,0
5201,lemas sakit,0,0,0,0,0,0
5202,p,0,0,0,0,0,0
5203,moga lekas sembuh ya bang                 b,0,0,0,0,0,0
5204,halo gadis halo bandit                 kei,0,0,0,0,0,0
5205,helm felis nicho silalahi are keren yam                 qi,0,0,0,0,0,0
5206,oki oh oki                 v,0,0,0,0,0,0
5207,bacot,1,1,0,0,0,0
5208,ngeles,0,0,0,0,0,0
5209,dapat,0,0,0,0,0,0
5210,jamin,0,0,0,0,0,0
5211,sintamahalona pagiiii                 al rm,0,0,0,0,0,0
5212,cantik pagi mbak nuning sih gadis salah kemarin tugas ya selesai uji bandit                 h gue,0,0,0,0,0,0
5213,pagi mbak ve,0,0,0,0,0,0
5214,pagiii                 vt y,0,0,0,0,0,0
5215,he he he home danau toba capt sepe inya jokowi wujud sumatra utara the new bal                 gf h,0,0,0,0,0,0
5216,pagi mbak sinta selamat aktivitas,0,0,0,0,0,0
5217,sukacita harap happy pekan indonesia,0,0,0,0,0,0
5218,pagi                 gp,0,0,0,0,0,0
5219,tetangga belah seru boikot bank eh tauknya bank versi,0,0,0,0,0,0
5220,selamat malam kang hilman akun ya akun mana tah                 o,1,1,0,0,0,0
5221,sahabat cerai istri sikap istri,0,0,0,0,0,0
5222,beliau allah,0,0,0,0,0,0
5223,suami buka aib dengar teh nih bicara aib kakak                 em l,0,0,0,0,0,0
5224,nabi muhammad pukul istri tegur suami pukul istri,0,0,0,0,0,0
5225,ahok lo,1,1,0,0,0,0
5226,jokowi ups                 l,1,1,0,0,0,0
5227,jokowi,1,1,0,0,0,0
5228,jokowi keren ecek infrastruktur indonesia kadrun bilang orang hidup patung ya cmiww,1,1,0,0,0,0
5229,gerak cepat                 w,0,0,0,0,0,0
5230,amin,0,0,0,0,0,0
5231,lihat pakai masker tau by the way raya selamat raya moga macan air limpah bahagia makmur sukses umur,1,1,0,0,0,0
5232,blackblues amin dukacita mbak blackblues al fatihah,0,0,0,0,0,0
5233,panas,0,0,0,0,0,0
5234,weh mentwit tah blokir euy,0,0,0,0,0,0
5235,jokowi opung capt,1,1,0,0,0,0
5236,ssstt low back pain,0,0,0,0,0,0
5237,korban pe laki,0,0,0,0,0,0
5238,pdemokrat agusyudhoyono susipudjiastuti one gambar just for                 oe,0,0,0,0,0,0
5239,santorinissun,0,0,0,0,0,0
5240,susipudjiastuti sus air salah tol udara perintah subsidi perintah daerah ngehekk,0,0,0,0,0,0
5241,wagimandeep                 h aw,0,0,0,0,0,0
5242,susipudjiastuti salah satu capt                 yv,0,0,0,0,0,0
5243,marah agus nih gus agus kader bego                 vy h i,1,0,1,0,0,0
5244,bu cc ai demokrat ya pdemokrat agusyudhoyono laku kader tau sus air pesawat rintis indonesia fucckkk                 bm qp,0,0,0,0,0,0
5245,susipudjiastuti bu sus,0,0,0,0,0,0
5246,bicara kadrun sapa,0,0,0,0,0,0
5247,iya kemarin kilas lihat tuduh buzzer biang cmiww berita fitnah hoaks simpel,0,0,0,0,0,0
5248,gue bawa asa follow,0,0,0,0,0,0
5249,susipudjiastuti berita tunggu jelas                 re,0,0,0,0,0,0
5250,bu smi menteri kaleng bu smi indonesia,1,1,0,0,0,0
5251,susipudjiastuti tuju dengar sisi,0,0,0,0,0,0
5252,rata nih roda ekonomi                 e,0,0,0,0,0,0
5253,siang indonesia presiden jokowi kabupaten toba sumatra utara,0,0,0,0,0,0
5254,shalom nusantara                 j,0,0,0,0,0,0
5255,pagi                 k tri,0,0,0,0,0,0
5256,sekak edy mulyadi senin penuh panggil jemput paksa                 h,0,0,0,0,0,0
5257,bandit ya nama anabulnya gemas,0,0,0,0,0,0
5258,deddysitorus partai demokrasi indonesia juang norak,1,0,1,0,0,0
5259,deddysitorus partai demokrasi indonesia juang                 c,1,0,1,0,0,0
5260,naik patung lodaya asa tangkap polisi,1,0,1,0,0,0
5261,oh puppy nya nama tah,0,0,0,0,0,0
5262,selamat ulang nya ndrews umur sehat mudah rezeki cantik bahagia amin,0,0,0,0,0,0
5263,p nj l j h id eneng,0,0,0,0,0,0
5264,umm mbak ve punten anabul nama tah,0,0,0,0,0,0
5265,bocah cilik putra dayak edi edi senin penuh panggil ya                 j,1,1,0,0,0,0
5266,sayang ya mbak niel ilmu hormat putus mbak niel baik untuk,0,0,0,0,0,0
5267,hasil presiden jokowi bukti kekurangtegasan susilo bambang yudhoyono simpel,1,1,0,0,0,0
5268,monsta monsterhiphoop pilih kunci,0,0,0,0,0,0
5269,gue tag                 v,0,0,0,0,0,0
5270,happy pekan monsterhiphoop,0,0,0,0,0,0
5271,sugeng siang kisanak,0,0,0,0,0,0
5272,rahajeng siang sumbar                 f a c v,0,0,0,0,0,0
5273,selamat siang kang agustin danau,0,0,0,0,0,0
5274,siang pakmil happy pekan,0,0,0,0,0,0
5275,selamat siang                 v,0,0,0,0,0,0
5276,rahajeng siang mbak dedek,0,0,0,0,0,0
5277,al jendra al jendra al jendra al jendra al jendra al jendra al jendra al jendra semangaattt,0,0,0,0,0,0
5278,al fatihah,0,0,0,0,0,0
5279,rahajeng semeng nusantara                 k,0,0,0,0,0,0
5280,jokowi                 pm,0,0,0,0,0,0
5281,angingmamiri bawa,0,0,0,0,0,0
5282,angingmamiri weehhh mochi,0,0,0,0,0,0
5283,cepat sembuh teh ivone                 v m qf,0,0,0,0,0,0
5284,terima kasih mbak niel cerah,0,0,0,0,0,0
5285,kandung bawang,0,0,0,0,0,0
5286,kunku budak cinta,0,0,0,0,0,0
5287,pikir pindah                 a r,0,0,0,0,0,0
5288,kunku turut merah ban panglima,1,1,0,0,0,0
5289,amin                 p x,0,0,0,0,0,0
5290,si,0,0,0,0,0,0
5292,iya pagi bos                 l,0,0,0,0,0,0
5293,amin mbak sinta                 wt z xc,0,0,0,0,0,0
5294,mbak mitha pagiiii                 t,0,0,0,0,0,0
5295,pagiii iya proyek,0,0,0,0,0,0
5296,sila daftar,1,0,1,0,0,0
5297,pagi mama bo,0,0,0,0,0,0
5298,pagi mbak gulabattu,0,0,0,0,0,0
5299,kaleng                 de,1,1,0,0,0,1
5300,selamat pagi semangat kawan,0,0,0,0,0,0
5301,monika monika imbang pegang bude,0,0,0,0,0,0
5302,pagiii                 de,0,0,0,0,0,0
5303,iya bude aman pagiiii,0,0,0,0,0,0
5304,komisaris pe amina ahok lidah a inya jaga,0,0,0,0,0,0
5305,ganjarpranowo jokowi,1,1,0,0,0,0
5306,mas katolik sila hubung katolik,0,0,0,0,0,0
5308,leonita lestari,0,0,0,0,0,0
5310,mbak mitha,0,0,0,0,0,0
5311,mochi nya gemas                 yu v,0,0,0,0,0,0
5312,pikir,0,0,0,0,0,0
5313,mas budiman budimandjatmiko,0,0,0,0,0,0
5314,jenuh euy berita tegang deh adem berita gembira umat katolik indonesia menteri agama jadi layan program,0,0,0,0,0,0
5315,siap aahhh,0,0,0,0,0,0
5316,sianggg                 a,0,0,0,0,0,0
5317,amin selamat siang bang,0,0,0,0,0,0
5318,bagus sehat mental,0,0,0,0,0,0
5319,jokowi simak nih                 t,0,0,0,0,0,0
5320,alhamdulillah                 ln g,0,0,0,0,0,0
5321,dayak lawan,0,0,0,0,0,0
5322,baca ditwitter,0,0,0,0,0,0
5323,mending penuhin titit pindah jidat                 gede j,0,0,0,0,0,0
5324,selamat anjing kang hilman                 j,1,1,0,0,0,0
5325,mbak baby pagiiii,0,0,0,0,0,0
5326,pagi bang lutfi                 bu bi,1,1,0,0,0,0
5327,waahh bos sehat tah pagiii,0,0,0,0,0,0
5328,waahh mas mar selamat pagi,0,0,0,0,0,0
5329,amin pagi bang                 a,0,0,0,0,0,0
5330,pagi bang agustin                 dw,0,0,0,0,0,0
5331,pagi frankz                 iya,0,0,0,0,0,0
5332,mbak pagiii                 j gue,0,0,0,0,0,0
5333,o pagi bang albe sarap tah ngupi,0,0,0,0,0,0
5334,amin bang selamat pagi,0,0,0,0,0,0
5336,pagi mbak dedek rahayu,0,0,0,0,0,0
5337,bang wanta selamat pagi,0,0,0,0,0,0
5338,pagi mas paijo pangling avanya keren                 wdd,0,0,0,0,0,0
5339,selamat pagi mbak mitha                 asih k,0,0,0,0,0,0
5341,melted hukum jatuh                 w,0,0,0,0,0,0
5342,pagi mbak sekar                 l dw,0,0,0,0,0,0
5343,selamat pagi,0,0,0,0,0,0
5344,pagi sesuai lagu hujan ya                 h,0,0,0,0,0,0
5345,pagiii,0,0,0,0,0,0
5346,iya akun,1,1,0,0,0,0
5347,mute ah bosan lihat,0,0,0,0,0,0
5348,obat ya bang,0,0,0,0,0,0
5349,lhooo istirahat bang ndrews,0,0,0,0,0,0
5350,orang pamer bodoh maki,1,1,0,0,0,0
5351,ndrewstjan makhluk abat palsu maki,0,0,0,0,0,0
5352,ndrewstjan orang pamer bodoh maki,1,1,0,0,0,0
5353,gue end,0,0,0,0,0,0
5354,baca link                 wt,0,0,0,0,0,0
5355,ndrewstjan manusia otak maki,1,1,0,0,0,0
5356,biar ucap kualitas,0,0,0,0,0,0
5357,ndrewstjan serah bos,0,0,0,0,0,0
5358,ndrewstjan iya bang jago,0,0,0,0,0,0
5359,ndrewstjan ngupi bos,0,0,0,0,0,0
5360,ribet kode mending nge i,0,0,0,0,0,0
5361,lo kiri romo misteri pecah                 gue ri,0,0,0,0,0,0
5362,simpel,0,0,0,0,0,0
5363,anakkolong c ajimahameru presiden atuh,1,1,0,0,0,0
5364,c ajimahameru presiden keren,0,0,0,0,0,0
5365,jokowi amin,0,0,0,0,0,0
5366,kuat kuat,0,0,0,0,0,0
5367,ajar orang tua anak diri darah depan depan,0,0,0,0,0,0
5368,lemah pakai obat,0,0,0,0,0,0
5369,fadyanova nyanyik                 gb r sz,0,0,0,0,0,0
5370,suka ngamati mama bo bo puppy,0,0,0,0,0,0
5371,fadyanova anaklolina mata akan lo,1,0,1,0,0,0
5372,semangaattt mas santo bera i mbak nita booster ya,0,0,0,0,0,0
5373,masker istimewa filosofi satu gambar burung presisi sulit lo pagi mama bo bo violet warna suka mama bo sandal warna violet sandal pe bo puppy ya                 fi,0,0,0,0,0,0
5374,waa congratz mbak mitha,0,0,0,0,0,0
5375,beliau pikir penting rakyat sehat jokowi,1,1,0,0,0,0
5376,pagi frankz                 lupa,0,0,0,0,0,0
5377,jokowi baca fakta,1,1,0,1,0,0
5378,patut apresiasi bu retno prabowo,0,0,0,0,0,0
5379,santorinissun bangga                 ya,0,0,0,0,0,0
5380,mochi oyen ya salah suka ngamati twit mbak jarang mampir sedia makan pagi sarap biasa oyen mochi bikin mampir titip elus sayang ya have a nice day,0,0,0,0,0,0
5381,kochengnya,0,0,0,0,0,0
5382,pagiii ayaammm,0,0,0,0,0,0
5383,titip kocheng tunggu                 c p,1,1,0,0,0,0
5384,fadyanova menang juragan,0,0,0,0,0,0
5385,pagi,0,0,0,0,0,0
5386,rambut sih bungsu tebal banget,0,0,0,0,0,0
5387,nya enak ice cream no vaksin cepat sembuh ya bang sikecil,0,0,0,0,0,0
5388,iya ngamati diskak mulu waahh panas banget sakit bang by the way sih bungsu lucu banget sembuh,0,0,0,0,0,0
5389,war ngeyelan bang by the way sih sulung sakit tah,0,0,0,0,0,0
5390,pagi indonesia                 z,0,0,0,0,0,0
5391,sebab singapura,0,0,0,0,0,0
5392,asa mentwit aneh,0,0,0,0,0,0
5393,ambil alih badan kriminal pantau minta maaf materai ceban                 v,0,0,0,0,0,0
5394,salah bang kenhans favorit nya perkedel jagung ya cmiww,0,0,0,0,0,0
5395,perkedel jagung,0,0,0,0,0,0
5396,mangga mbak pelangi,0,0,0,0,0,0
5397,kelas perut si ck,0,0,0,0,0,0
5398,anakkolong amin salah satu fir natuna jaya laut udara mas bro                 bvcav uk,0,0,0,0,0,0
5399,beliau presiden kaleng sorot mata berani beliau negeri                 v,0,0,0,0,0,0
5400,jokowi amin komentar bikin tertawa                 z,1,1,0,0,0,0
5401,terima kasih jokowi daulat udara milik                 bvcav uk,0,0,0,0,0,0
5402,presiden jokowi presiden kaleng fir natuna daulat udara milik puluh tunggu                 bvcav uk,1,1,0,0,0,0
5403,terima kasih orang motivasi buat baik                 h,0,0,0,0,0,0
5404,sherpa sehat bang sherpa amin,0,0,0,0,0,0
5405,amin,0,0,0,0,0,0
5407,tuhan panggil dukacita mbak nurul mas misa ada malam tempat diam jenazah bumi sandiego hills,0,0,0,0,0,0
5408,sungguh dunia bekal kawan,0,0,0,0,0,0
5409,pola makan sehat,0,0,0,0,0,0
5410,selamat gizi nasional ayo coba hitung yuk olahraga,0,0,0,0,0,0
5411,jomlo wajib coblos siang mbak tya,0,0,0,0,0,0
5412,selamat sianggg                 o,0,0,0,0,0,0
5413,ya pas valentine februari pilih terus kerja jokowi kerja lanjut,0,0,0,0,0,0
5414,bangga anak bang ndrews hibur zaman o keluarga rencana,0,0,0,0,0,0
5415,ngamati kemarin o zaman soeha o belikan anak sepeda o belikan anak motor kakak bagus atur masuk jendela lebaran orang uwit zaman jokowi harga sepe i zaman soeha o                 tr k pz,0,0,0,0,0,0
5416,pagi mbak,0,0,0,0,0,0
5417,mbak ve pagiii amin,0,0,0,0,0,0
5418,pagi bang wanta,0,0,0,0,0,0
5419,pagiii,0,0,0,0,0,0
5420,tumben                 zd facebook,0,0,0,0,0,0
5421,parah,0,0,0,0,0,0
5422,selingkuh                 t z,0,0,0,0,0,0
5423,bi,1,1,0,0,0,0
5424,selamat pagi ayo ba,0,0,0,0,0,0
5425,tunggu,0,0,0,0,0,0
5426,serah bye,0,0,0,0,0,0
5427,komen pribadi wakil etnis te menge,0,0,0,0,0,0
5428,aneh paksa kait rizieq,1,1,0,0,0,0
5429,fokus a eria salah ya salah aku salah orang salah,0,0,0,0,0,0
5430,anakkolong compare rizieq fokus ditwitku bilang moga pedeipeh jadi ajar,1,1,0,0,0,0
5431,lo                 ng cf,0,0,0,0,0,0
5432,anakkolong harap gera nasional sepe i ahok coba ai pedeipeh,1,0,1,1,0,0
5433,pic khas                 kr,0,0,0,0,0,0
5434,a eria tengil lihat sepe i ya sepe i bablas tegur keras ai pilih,0,0,0,0,0,0
5435,sianggg bang ronaldlampard alhamdulillah jaket keren banget juragan sukses lancar rezeki ya amin                 k,0,0,0,0,0,0
5436,badan selenggara jamin sosial atur bayar harap moga pakai biar bantu sehat orang sehat                 fp,0,0,0,0,0,0
5437,semangaattt moga rezeki,0,0,0,0,0,0
5438,maksud,0,0,0,0,0,0
5439,gue i,0,0,0,0,0,0
5440,mbak akun,0,0,0,0,0,0
5441,pahit pahit pahit maaf mas londo te awa,0,0,0,0,0,0
5442,partai demokrasi indonesia juang sepe i batu loncat pedeipeh populer jabar momen nyungsep kritik pedas ai anggota nya dukung jokowi bera i dukung ainya,0,0,0,0,0,0
5443,salah fokus bupati lumajang beliau ansar baris serba cmiww nada bicara lemah lembut sepe i islam bupati lumajang laku lempar sajen                 z,1,1,0,0,0,0
5444,malam minggu ditwitter malam minggu ya                 p,0,0,0,0,0,0
5445,eyel                 rq,0,0,0,0,0,0
5446,kfi q,0,0,0,0,0,0
5447,iya,0,0,0,0,0,0
5448,kfi q,0,0,0,0,0,0
5449,link                 kfi q,0,0,0,0,0,0
5450,jokowi mesjid susul ibadah                 kfi q,0,0,0,0,0,0
5451,jokowi amin tunggu see kawan,0,0,0,0,0,0
5452,tunggu tanggal main,0,0,0,0,0,0
5453,adab,0,0,0,0,0,0
5454,b t h,0,0,0,0,0,0
5455,ya ayah rumah ibadah jokowi pe bangun rumah ibadah,0,0,0,0,0,0
5456,sianggg halo bryno,0,0,0,0,0,0
5457,mesjid agung kota nusantara                 r pb,0,0,0,0,0,0
5459,orang suka angkasa selam laut,0,0,0,0,0,0
5460,keren,0,0,0,0,0,0
5461,ya,0,0,0,0,0,0
5462,mas wali pilih kerja,0,0,0,0,0,0
5463,dnyb oktrr,0,0,0,0,0,0
5464,dnyb oktrr,0,0,0,0,0,0
5465,noohh buah jatuh pohon,0,0,0,0,0,0
5466,yess pagi,0,0,0,0,0,0
5467,ikn zaman karno zaman presiden jokowi selamat pagi indonesia                 c,0,0,0,0,0,0
5468,eh pagiii,0,0,0,0,0,0
5470,centil,0,0,0,0,0,0
5471,he pagi mellow cuci muka                 ei,0,0,0,0,0,0
5472,hati sakit perut pagi mam manis,0,0,0,0,0,0
5473,luke bal,0,0,0,0,0,0
5474,plus toa,0,0,0,0,0,0
5475,askrlfess semangaattt,0,0,0,0,0,0
5476,askrlfess sepeda perut badan sepeda rumah jam rasa efek,0,0,0,0,0,0
5477,askrlfess diet olahraga berat badan body goal lo percaya,0,0,0,0,0,0
5478,dewi darmawati srikandi,1,1,0,0,0,0
5479,salam pregigi terserahpolisi,0,0,0,0,0,0
5480,sampah plastik indonesia negara hasil sampah plastik cina,0,0,0,0,0,0
5481,kalimantan timur langsung bomber jokowi keren mantap nih suka bang ronaldlampard barang cakap harga sahabat,0,0,0,0,0,0
