,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
5765,@HendraTP68 Karma itu ada.. 👌,0,0,0,0,0,0,0
5766,@Sweesal_ Mommy Bo.. kangeennn.. https://t.co/42uTJSLUIj,0,0,0,0,0,0,0
5767,"@istidharto Aamiin..
Denger2 juga vaksin Nusantara mo dijadiin booster vaksin.
Kalo itu terjadi, bisa bangkrut tuh pabrik vaksin.. https://t.co/VQSr4kntFC",0,0,0,0,0,0,0
5768,@baby_alien28 Yang ketangkap karena ganja itu tah ??,0,0,0,0,0,0,0
5769,"Hidupnya benar2 menjadi berkat.
Congratz pak Terawan.

https://t.co/EFGZzRktoN",0,0,0,0,0,0,0
5770,"@__AnakKolong Ini juga.
Pak, g minta aja kekuatan netizens..
Lebih cepat dan akurat lho.
https://t.co/i8BJSoqtJ1",0,0,0,0,0,0,0
5771,"@P3nj3l4j4h_id Positif ganja.
Kaget euy, mirip ma bang Budiman Sujatmiko waktu muda.
https://t.co/L1F6YBU7X6",0,0,0,0,0,0,0
5772,"@susansco @monsterhiphoop Iya, kami sahabatan sejak akunku masih cindil abang.
Cool n ramah ya.",0,0,0,0,0,0,0
5773,"Ngademin temlen aahh..
💐💐💐💐💐 https://t.co/f8GwicK0Wn",0,0,0,0,0,0,0
5774,"@yasintanatalia_ @Listy9021 Ok yang jomblo yak..
Monsta @monsterhiphoop 
Andy @Andy_Art80",0,0,0,0,0,0,0
5775,"Mantap..
 https://t.co/YYDNWtyI7y",0,0,0,0,0,0,0
5776,"@indieluvie @Listy9021 Ngamati dari mutualanku mbak.. yang frater malah jaga jarak. Milik Yesus eh.
Dari yang single sampe yang udah punya buntut, ya seperti itu.
Humble.
Kalo aku bertanya tentang Kristen, pasti dijawab dengan ramah, sopan kadang diselingi humor..
Ceweknya juga. https://t.co/FknyH5bQRf",0,0,0,0,0,0,0
5777,"@ChrisJ_2211 Izin bang, kalau boleh untuk mbak @MeliaCoffee 
Punya 2 permata hati yang cantik dan ganteng..",0,0,0,0,0,0,0
5778,"@JinNonik Monstaaa.. @monsterhiphoop 
Tuh mbak Santi juga sependapat.. https://t.co/5wkjDhXgAi",0,0,0,0,0,0,0
5779,@AriesjavaJ https://t.co/SBORgmHl5w,0,0,0,0,0,0,0
5780,Maksudnya ??,0,0,0,0,0,0,0
5781,"@GarfieldPecinta Seneng lihatnya yaa..
Pagiii https://t.co/35jYKDtn1u",0,0,0,0,0,0,0
5782,@Listy9021 Pagiii https://t.co/9P9ez4i8PZ,0,0,0,0,0,0,0
5783,"Cara daftarnya, Boss..
https://t.co/4pXcbfWB2D",0,0,0,0,0,0,0
5784,@suroto_to75 @SantorinisSun Good.. 👌,0,0,0,0,0,0,0
5785,"@pekaklonto67 Rahajeng Semeng, Bli.. https://t.co/Hp3jXYtPZp",0,0,0,0,0,0,0
5786,"Kan dibilang, yuk buktikan..
Yang koar2 Gibran benar atau pak Ubed salah tuh siapa ??
Dan yang juragan pisang itu mas Kaesang yak.
Gibran itu walikota Solo.",0,0,0,0,0,0,0
5787,@NyonyaMeneer7 @SantorinisSun Cc. Para cowok..,0,0,0,0,0,0,0
5788,"Memulai hari dengan mengucapkan syukur kepada Hyang Widhi Wasa..
Semoga semua mahluk berbahagia..
Damai alam semesta..
Om Shanti Shanti Shanti Om..

Rahajeng Semeng, Indonesia.. https://t.co/b5pXq5QrwE",0,0,0,0,0,0,0
5789,"@monsterhiphoop Aisss, lo jangan buka rahasiyak kitaaa...
Bobok ah, dah malem banget..
Ntar banyak yang kebongkar lagi nih.. https://t.co/118EQv3Owr",0,0,0,0,0,0,0
5790,@monsterhiphoop Is is gw sleding juga yak lo.. https://t.co/7Q8WQJAhlG,0,0,0,0,0,0,0
5791,@monsterhiphoop Heeiii.. https://t.co/kQwDwbsVaq,0,0,0,0,0,0,0
5792,"@monsterhiphoop Juga lo. 👌..
Kalo yang jomblo yaa..",0,0,0,0,0,0,0
5793,"@liskenhsitorus Dasarnya aku pemalu sih..
Lebih suka ngamati.
Itu doang.",0,0,0,0,0,0,0
5794,"@SantorinisSun @Listy9021 Iya mas Santo, iyaaa..
Mas Santo salah satunya..
👌",0,0,0,0,0,0,0
5795,@dreamleehi 🙏🙏🙏 https://t.co/rrrx3eqWdF,0,0,0,0,0,0,0
5796,"@dreamleehi Speechless.. 
Ada sahabat2ku ditemlen, cowok ma cewek, mau dikenalin ??
Aku banyak belajar Katholik dari mereka..",0,0,0,0,0,0,0
5797,"@dreamleehi Izin peluk, boleee ?? https://t.co/VZOFE3uTsf",0,0,0,0,0,0,0
5798,@dreamleehi Semangaattt... https://t.co/cwg8ye30DU,0,0,0,0,0,0,0
5799,"@SantorinisSun Silahkan laporkan..
Kalo terbukti bersih, kalian jangan ngeyel dan jangan mewek. 
Sesimpel itu kawan. https://t.co/M4OKpYdh9M",0,0,0,0,0,0,0
5800,@Rahmad67718633 https://t.co/TdXK5VvnxD,0,0,0,0,0,0,0
5801,@Tmpaijo https://t.co/BXkKMbTzgP,0,0,0,0,0,0,0
5802,"@SantorinisSun Pengacara minta penangguhan penahanan..
https://t.co/O2TYLX7Lrs",0,0,0,0,0,0,0
5803,"@Cintada16 Bukan kaleng2..
Siapa dulu bapaknya.. https://t.co/FJCD1c9rL9",0,0,0,0,0,0,0
5804,"@2Diredja Is cantik banget..
Apa nama tanamannya ??",0,0,0,0,0,0,0
5805,@Leonita_Lestari Damaaaiiii... https://t.co/Wb2HdD1CzL,0,0,0,0,0,0,0
5806,https://t.co/SG5cZ8DvKK,0,0,0,0,0,0,0
5807,"@shda_agatha_ Ya 3 tuntutan jaksa.
Hukuman mati, kebiri kimia, denda 550 juta plus 330 kesetiap korban.",0,0,0,0,0,0,0
5808,"@monsterhiphoop @SantorinisSun Aaa jelasinlaahhh...
Kan udah dipuji tadi.. https://t.co/N8Y3XhSmaA",0,0,0,0,0,0,0
5809,@monsterhiphoop @SantorinisSun Napa emang Monsta ??,0,0,0,0,0,0,0
5810,"@SantorinisSun Ya iyalah..
Debat ma kadrun itu, mending kalo kita tambah ilmu, kesel doang karena bacotannya lemes.. https://t.co/I4q3Mt8CH7",0,0,0,0,0,0,0
5811,@NdrewsTjan Mungkinkah yang dimaksud kena karma BTP ??,0,0,0,0,0,0,0
5812,"Semoga disegerakan dan tak ada pengurangan hukuman.
Selain itu, Herry juga dikenakan denda sebesar 500 juta.
 https://t.co/d4CBQ1R69H",0,0,0,0,0,0,0
5813,"@GabrielTanggang @Listy9021 Is is, cowok beneran, bukan pastor, mesti ngetag akunnyakah ??
Tapi ceweknya juga cantik2 n santun.. 😍
Nyaman berada di lingkungan Katholik ini. https://t.co/qwfixoBUIV",0,0,0,0,0,0,0
5814,"Gratis Ternyata..
Nyok tunggu apalagi..
Tetap jaga stamina, kawan. 👌
https://t.co/WXPwl6Se6T",0,0,0,0,0,0,0
5815,"@ANTEB23197857 Setuju dan polisi juga sudah menemukan jejaknya.
Kita tunggu update terbaru..
https://t.co/f6nmb5KAyO",0,0,0,0,0,0,0
5816,"@atiqsygg @ConanDimdimpil @DiantyYasmin3 @Cintada16 @03__nakula Sudah dilaporkan dan polisi sudah menemukan keberadaannya.
https://t.co/f6nmb5KAyO",0,0,0,0,0,0,0
5817,"Fahmi juga..
Mari kita kawal bersama kasus2 ini, kawan. https://t.co/HvQ2j0HVvR",0,0,0,0,0,0,0
5818,"Mantap Anshor..

Penendang sesajen di Lumajang, resmi dilaporkan ke pihak kepolisian.
 https://t.co/rgn9hONGpa",0,0,0,0,0,0,0
5819,"@wantahgdn__ Aamiin..
Selamat pagi bang Wanta.. https://t.co/IId9QJA0I8",0,0,0,0,0,0,0
5820,"@Listy9021 Yess..
Dari yang aku amati, cowok Katolik itu rata2 cakep, cerdas, cool n disiplin.",0,0,0,0,0,0,0
5821,@tjapoenglaut Yang penting mah kita jaga stamina aja Capt. https://t.co/fUj04dYFAt,0,0,0,0,0,0,0
5822,"@tjapoenglaut Pagi Capt..
Setau aku mah vaksin booster itu pilihan bukan keharusan. https://t.co/345Q6ASZ9k",0,0,0,0,0,0,0
5823,@gwTYA Aamiin.. pagi mbak Tya.. https://t.co/mQhDnpJaKY,0,0,0,0,0,0,0
5824,"@ewink_tie Waalaikummussalam..
Pagi mbak Yanti.. https://t.co/fzMRvtP1oW",0,0,0,0,0,0,0
5825,"@OmDickyajah Aamiin..
Pagi bang Dicky.. https://t.co/HDVfBFSOsz",0,0,0,0,0,0,0
5826,@indieluvie Pagiiii.. 😄😄😄 https://t.co/bV1auiEtl1,0,0,0,0,0,0,0
5827,"Selamat pagi..

https://t.co/27OS6kE4uR",0,0,0,0,0,0,0
5828,"@Ustadz_Ahong Sampai cari di google..
Terima kasih Ustadz telah menambah ilmu. 🙏
https://t.co/Zr3EJBBXMq",0,0,0,0,0,0,0
5829,"Terus mau langsung dirusak gitu ??
Islam mana yang ngajarkan merusak sarana ibadah umat lain ??",0,0,0,0,0,0,0
5830,"@ankyonk2 Aku mah kebayangnya kejungkel ke kawah Bromo yang nendang tuh.
Secara kawah Bromo seperti corong dan pasir.",0,0,0,0,0,0,0
5831,"@Tmpaijo G juga mas, sebagian ada yang garangan, buayawan ma cicakwan.. 👌",0,0,0,0,0,0,0
5832,@ws_parsito @SantorinisSun Aseeekkk... https://t.co/enaTVXTFAF,0,0,0,0,0,0,0
5833,@ws_parsito @SantorinisSun Dikiiiitt aja sekedar benjol ??,0,0,0,0,0,0,0
5834,@baby_alien28 Raihan Fahrizal ?? https://t.co/q6Ad8yGcVM,0,0,0,0,0,0,0
5835,"@ws_parsito @SantorinisSun Iyalah, tapi ketok dulu palanya boleee ??🔨🔨🔨",0,0,0,0,0,0,0
5836,"@safira_floran @SantorinisSun Yess, what next ??
Setelah terungkap, lanjutannya apa ??
Itu yang kita tunggu. 👌",0,0,0,0,0,0,0
5837,"@Ganezhaputra1 @SantorinisSun Anshor vs Ngruki..
Kita amati.. https://t.co/TvSJGeBi2D",0,0,0,0,0,0,0
5838,@SantorinisSun Ngustadz dan Ngruki.. https://t.co/EbkeQkn22w,0,0,0,0,0,0,0
5839,@SantorinisSun Apakah nanti berakhir dengan permintaan maaf dan materai ceban ?? https://t.co/83IO1S6nrT,0,0,0,0,0,0,0
5840,"Patung dewa Ganesha dibibir kawah gunung Bromo adalah simbol umat Hindu Tengger agar selalu dilindungi dari segala bencana dan selalu memberkahi Bromo.

Mohon jangan ditendang.. 
🙏🙏🙏 https://t.co/xlSKuYEaGu",0,0,0,0,0,0,0
5841,"Respect pada bang Ferdinand Hutahaean.
Tanpa banyak cing cong datang penuhi panggilan polisi.
Beda dengan tetangga sebelah..

 https://t.co/7xncYtYIo0",0,0,0,0,0,0,0
5842,@MorinBlue14 Cantik,0,0,0,0,0,0,0
5843,"@baby_alien28 Mbak Baby..
Libra Girl, polos, ramah tapi galak.. g suka basa basi. https://t.co/0ksE11B2K4",0,0,0,0,0,0,0
5844,Bhaaa... 🤣🤣🤣.. https://t.co/omMiSgK3CQ,0,0,0,0,0,0,0
5845,"@tjapoenglaut Udah diketahui identitasnya Capt..
Cuma apa nanti berakhir dengan minta maaf dan materai ceban ??",0,0,0,0,0,0,0
5846,@ocepbri @P3nj3l4j4h_id https://t.co/7livg9tJUM,0,0,0,0,0,0,0
5847,@NannyAlexendry Selamat pagi mbak Nancy.. https://t.co/HSzAaoRehv,0,0,0,0,0,0,0
5848,"@waluyoiskandar Ini.. tinggal nunggu action yang mo nangkep.
https://t.co/7livg9tJUM",0,0,0,0,0,0,0
5849,@AyamSegar3 Pagii Ayaaammm.. https://t.co/5PiFBWO3Rz,0,0,0,0,0,0,0
5850,"@P3nj3l4j4h_id Katanya relawan, lihat rompinya, cari yang sejenis, ntar tanyain.",0,0,0,0,0,0,0
5851,"@OmDickyajah Bwa ha ha ha, bang Dicky bisa aja.. https://t.co/yGMQntyxt1",0,0,0,0,0,0,0
5852,"@Rang_Hoki Silahkan, dapet dari twitter juga kok.",0,0,0,0,0,0,0
5853,"@DewiEriyati4 Mbak Dewi, apa kabar..
Selamat pagi juga mbak.. https://t.co/jkcH4IFxNh",0,0,0,0,0,0,0
5854,"@yvonetandiarak Iya, adem yaa.. https://t.co/pKBjwooo0Z",0,0,0,0,0,0,0
5855,@MitaWullur Mbak Mitaaa.. selamat pagi.. https://t.co/QRUpeJoo2l,0,0,0,0,0,0,0
5856,"@AnastasiaNuning Aahhh mbak Nuning..
Semangaattt.. https://t.co/vd3CnnhW1o",0,0,0,0,0,0,0
5857,"@Pelangi32224458 Mbak Pelangi..
Selamat pagi.. https://t.co/DNLcvAQ8wK",0,0,0,0,0,0,0
5858,@edwinfishnsalt Pagii.. iya.. https://t.co/mGILoybwY5,0,0,0,0,0,0,0
5859,"@Hyveny15 Mbak Venny..
Pagiii https://t.co/pqso4WpGpF",0,0,0,0,0,0,0
5860,"@kenhans03 Pagii bang Kens..
Wuiihh avanya baru, ganteng euy.. https://t.co/eE6VD2FqH6",0,0,0,0,0,0,0
5861,"@Tmpaijo Pagi mas Pai.. dah main sepeda hari ini ??
Atau manjat rambutan ?? https://t.co/mIo4s8rdIx",0,0,0,0,0,0,0
5862,"Perfect.. !! 👌 

https://t.co/gg93bXwg71",0,0,0,0,0,0,0
5863,"Selamat pagi Nusantara..
Mata air Mudal, Slukatan, Wonosobo. https://t.co/Py2bDWyPWN",0,0,0,0,0,0,0
5864,"@__AnakKolong Tolong pak pulici, juga pemerintah..
Negara bisa runtuh karena hoax, ujaran kebencian yang diselesaikan dengan cukup permintaan maaf dan materai ceban.
Beri kami bukti agar kami tetap mendukung kerja pemerintah. https://t.co/wvbpuyRUiG",0,0,0,0,0,0,0
5865,@adies___ Pagiii.. https://t.co/rE9CBgi6n0,0,0,0,0,0,0,0
5866,"@wisatasemarang Mas Pai...
@Tmpaijo 
Kemarin main di sini yaa.. ??",0,0,0,0,0,0,0
5867,"@lorie_absalon @SiNiel1 Mbak Niel, mundur mbaaakkk, dia udah ada yang punya.. istrinya.. https://t.co/25qIbNuS8z",0,0,0,0,0,0,0
5868,"@Ajiek_Alma78 Cc.
Kadrun.. 👌",0,0,0,0,0,0,0
5869,@syanazmanis @AhkyarSaharudin Cuma sebatas teori.. 😏 https://t.co/D0gfxmtcDM,0,0,0,0,0,0,0
5870,"@MitaWullur Alhamdulillah, semoga lelahmu menjadi berkah, mbak.. aamiin. https://t.co/IirPdm8qs9",0,0,0,0,0,0,0
5871,@Jasminee__0122 Kita sempurna dimataNya. https://t.co/NSiOZdsPgp,0,0,0,0,0,0,0
5872,"Monstaaa.. @monsterhiphoop
Ini lo bangett..
Juni.",0,0,0,0,0,0,0
5873,"@tinto1974 @penjagadapur Buset, padahal lagu lengser wengi itu cara Sunan Kalijaga menyebarkan agama Islam di pulau Jawa.. kenapa jadi horor gitu ?? https://t.co/IhVZBUYBWz",0,0,0,0,0,0,0
5874,"Permintaan maaf dan materai ceban dari Fahmi Herbal..
@FahmiHerbal 

Segitu doang pak pulici ??

 https://t.co/phlTQJVzMF",0,0,0,0,0,0,0
5875,?????,0,0,0,0,0,0,0
5876,@MyAnalyst4 https://t.co/YMFFcJDry7,0,0,0,0,0,0,0
5877,"@OmDickyajah Bang Dicky, selamat merayakan Teofani..
Pesta Pembaptisan Tuhan. https://t.co/ErHnFbMP4U",0,0,0,0,0,0,0
5878,"@nureffei @BoyId22 @JNotobotosongo @Leonita_Lestari Ini dari pak Hendropriyono..
https://t.co/RYoQqqOgIM",0,0,0,0,0,0,0
5879,"Menolak Lupa..
WNI keturunan Arab jangan jadi provokator..
~Hendropriyono

https://t.co/RYoQqqOgIM",0,0,0,0,0,0,0
5880,"@SantorinisSun Terlalu mengagungkan Tuhan hingga lupa apa arti kemanusiaan..
.
.
Ini kentongan..
((Pic g nyambung sih 😄)) https://t.co/rNtReTR5Y0",0,0,0,0,0,0,0
5881,Bukan Bupati Kaleng2.. 😎 https://t.co/q76OAnSj7J,0,0,0,0,0,0,0
5882,@Tmpaijo Gereja Blenduk Semarang ??,0,0,0,0,0,0,0
5883,"Gosah ngerasa paling beriman, jika kamu sendiri belum bisa menerima, menghargai dan menghormati perbedaan yang telah Tuhan ciptakan. https://t.co/LF56JxBtPy",0,0,0,0,0,0,0
5884,@dedonc Islam radikal.,0,0,0,0,0,0,0
5885,"@Pelangi32224458 Selamat siang mbak Pelangi..
Jalan2 kemana hari ini ?? https://t.co/DUJWl6AWNM",0,0,0,0,0,0,0
5886,@2Hasnidar Siang mbak Hasnidar.. https://t.co/OIOe4Mc3Hp,0,0,0,0,0,0,0
5887,"@MikhaelPane @agung_milala @SantorinisSun Sekedar menambahkan, jalan tol itu swasta biasanya menyambungkan kota.
Ada juga jalan yang menyambungkan kota2, propinsi secara gratis, namanya jalan nasional.",0,0,0,0,0,0,0
5888,"@Hantoro2011 Tuh.. partai2 menunjuk orang yang sama, tapi baru pekaes yang  sebut2 kursi sekda.
Kira2 pengen mungkin jabatan sekda itu jatah dia. https://t.co/vPbnICvFj0",0,0,0,0,0,0,0
5889,"My President..
Jokowi feat Noah https://t.co/CPgEj1JPHJ",0,0,0,0,0,0,0
5890,"Noohh kan selalu ada maunya nih pekaes.. 😝😝😝.

Padahal, sekali lagi, pejabat sementara gubernur adalah pilihan presiden, bukan rundingan partai2. 👌 https://t.co/vI57dH10rF",0,0,0,0,0,0,0
5891,@Luke_Bali Selamat pagi mbak Luke.. https://t.co/p1w1TV23o2,0,0,0,0,0,0,0
5892,"@MitaWullur Pagi mbak Mita..
Belum istirahat tah ??
Jaga kesehatan, jangan terlalu capek, nanti sakit. https://t.co/y81qhaBVYi",0,0,0,0,0,0,0
5893,"Peradaban di Nusantara, telah ada sebelum Islam masuk.

Pagi Indonesia.. https://t.co/woRPZI9WsQ",0,0,0,0,0,0,0
5894,"@Wah76311930Asep Orang berbeda, bang..
Sekarang netizens yang gerak..
Cuma herannya kok itu orang Nasdem @NasDem yang namanya dicatut, diem bae. https://t.co/LM0H8qkE4e",0,0,0,0,0,0,0
5895,"@MeliaCoffee Alhamdulillah..
Seneng lihatnya.. 😍😍😍
Semoga tambah laris kupinya..
Aamiinn..",0,0,0,0,0,0,0
5896,"@Setyawa63229363 Jualan herbal bukan berarti harus jualan sara kan ??
Kita tunggu info netizens yang biasanya lebih cepat dari pulici. 👌",0,0,0,0,0,0,0
5897,@BandungKota4 @SantorinisSun Tinggal serok. https://t.co/naG5vZUvUR,0,0,0,0,0,0,0
5898,@BandungKota4 @SantorinisSun Sedang dikejar. 👌 https://t.co/VPVEbznXdh,0,0,0,0,0,0,0
5899,@SantorinisSun Kalo ada mungkin kadrun lagi khilaf.. https://t.co/EGz74MEODD,0,0,0,0,0,0,0
5900,@__AnakKolong #Indonesiabaikbaiksaja https://t.co/BflWCCYXiv,0,0,0,0,0,0,0
5901,@budimandjatmiko Karena cuma orang lemah syahwat yang sering ngumpat kata2 kasar seperti itu.. https://t.co/QuIGOCuyiN,0,0,0,0,0,0,0
5902,@P3nj3l4j4h_id Titip kocheng.. https://t.co/J5HFjlp0i3,0,0,0,0,0,0,0
5903,"@MitaWullur Cepat sembuh, bang..
🙏🙏",0,0,0,0,0,0,0
5904,"Indonesia, Bangga.. !!!

Selamat menempuh karier baru di Eropa, Shalika.

https://t.co/JpIB6aK9DI",0,0,0,0,0,0,0
5905,@AyamSegar3 Bukan istrinya sih yang jadi jaminan.. https://t.co/miauxuQwl8,0,0,0,0,0,0,0
5906,"@benedictus82 Anteng dong kan udah wangi Piyo2nya..
Peluuukkk Milo.. https://t.co/xigxwYu884",0,0,0,0,0,0,0
5907,@adies___ Ademkan temlen dengan lagu2 aseeekkk.. https://t.co/NPqAV2mG6m,0,0,0,0,0,0,0
5908,"@SantorinisSun Ya yang ngerasa namanya dirugikan, gerak dong..
Pencemaran nama tuh..
Palagi ini juga menyangkut nama baik partai. 

@NasDem",0,0,0,0,0,0,0
5909,"@__AnakKolong Tetap bersama pemerintahan yang sah, menjaga negeri ini. https://t.co/LozdycjpaT",0,0,0,0,0,0,0
5910,"Kata kuncinya adalah purwaceng. 

Jika Dayak terkenal dengan pasak bumi, orang Jawa mengenal purwaceng.
Dan dia tinggal di Malang.
Mungkin dia memiliki 2 akun.",0,0,0,0,0,0,0
5911,@Audaxviatorz @BuddhisGL Lompat pagar kejauhan..,0,0,0,0,0,0,0
5912,"@SantorinisSun Habib Fahmi Alkatiri dari partai Nasdem.
Jika benar dia, kenapa akunnya tak ditemukan lagi.
Atau seperti gorengan gosong, dia akan mengaku jika akunnya dihack bla bla bla..
Bangsaatt emang. https://t.co/70q8Bh4wiC",0,0,0,0,0,0,0
5913,"@monsterhiphoop @Luke_Bali Seneng  yee..
🔨🔨🔨 https://t.co/IXVLEVwCYt",0,0,0,0,0,0,0
5914,"@SantorinisSun BTP jadi plt gubernur Jakarta  ??
Kelaaarrr hidup lo ... https://t.co/1vJUSlUspV",0,0,0,0,0,0,0
5915,"Hallooo @MUIPusat 
Terus UAS gimana nih ??
Ada tegurankah ?? https://t.co/sn6I1UHd7g",0,0,0,0,0,0,0
5916,"@OpaJoe_de_Queen Ngetwit retjeh, opa, yang serius biar ma yang lain..
Sianggg.. https://t.co/QYFoj3rR2G",0,0,0,0,0,0,0
5917,"@zackbukanUstadz @diajengemy_ Cakep ya mas, sampe disave.",0,0,0,0,0,0,0
5918,Tes Kriuk... https://t.co/zW1HsL83UY,0,0,0,0,0,0,0
5919,"@SantorinisSun ""Mencium aroma makan siang tak gratis..""
🤭😆..
Tapi tetap saja, pejabat plt ada ditangan pak Jokowi..",0,0,0,0,0,0,0
5920,"@BucanSherly Mbak Sherly.. 💐💐💐
Selamat siang.. https://t.co/sJh1eaomm4",0,0,0,0,0,0,0
5921,"@gitawana Iya, damai yaa.. 
Siang mbak Gita.. https://t.co/a2lE50ZNiy",0,0,0,0,0,0,0
5922,"@welasasih78wa Mbak Welas, siang mbak.. https://t.co/e3MiV3pBk8",0,0,0,0,0,0,0
5923,"@cung_alberto Siang Boss, wee avanya keren euy.. https://t.co/HopInDvO8I",0,0,0,0,0,0,0
5924,"@AnastasiaNuning Mbak Nuning, selamat siang, happy weekend.. https://t.co/hhhow8hzuB",0,0,0,0,0,0,0
5925,"@2Hasnidar Mbak Hasnidar, selamat siang..
Gimana sakitnya, dah minum obat apa ??
Sakit apa tah ?? https://t.co/SZeXodVYSI",0,0,0,0,0,0,0
5926,"@ewink_tie Mbak Yanti...
Sianggg..
Happy weekend mbak.. https://t.co/tDWKB1VfTJ",0,0,0,0,0,0,0
5927,"@Ajiek_Alma78 Picnya cakep2 Bli, jadi sering disave aja.. 😍 🙏",0,0,0,0,0,0,0
5928,Selamat pagi.. https://t.co/2D367Il7H5,0,0,0,0,0,0,0
5929,Good News... https://t.co/xFqnGY8hLg,0,0,0,0,0,0,0
5930,"@AyamSegar3 @susipudjiastuti Iya juga dong.
Kita masih ingat, pernah ada tagar bring back Susi.",0,0,0,0,0,0,0
5931,Salah satu alasanku memilih pak Jokowi untuk yang kedua kalinya adalah karena beliau2 ini. 💐💐💐. https://t.co/ar5ovyLnwV,0,0,0,0,0,0,0
5932,@trewellu Itu ada satu tangan orang.. https://t.co/uuMvNtSqDd,0,0,0,0,0,0,0
5933,"@noonacantyxx @noonacantyxx 
@noonacantyxx 
@noonacantyxx 
@noonacantyxx 
@noonacantyxx 
@noonacantyxx 
@noonacantyxx 
Semangaattt.. !!!",0,0,0,0,0,0,0
5934,?????,0,0,0,0,0,0,0
5935,@Sarielittlenos1 Waah keren. 👍,0,0,0,0,0,0,0
5936,@BangWilly_Hasby Iya di Lombok..,0,0,0,0,0,0,0
5937,"Pink Beach

Pink beach pulau Komodo, satu dari 7 pink beach dunia.

Warna pink beach berasal dari cangkang hewan laut bersel satu yaitu foraminifera dan berwarna pink. 

Cangkang terlempar ke pantai oleh air pasang, bercampur pasir membentuk pink beach. https://t.co/NtGupdv2Gc",0,0,0,0,0,0,0
5938,@Sarielittlenos1 Prakteknya gimana gitu ?? https://t.co/8rMEVGDmBr,0,0,0,0,0,0,0
5939,"@KakaKeyo Kakak Key.. pagiiii..
Tanya Ayam aja yak..

Yaaammm.. @AyamSegar3 
Mungkin ada pengalaman ?? https://t.co/PA6D2QkLka",0,0,0,0,0,0,0
5940,"Beres2 weekend, why not ??

https://t.co/oyxxVq0BkY",0,0,0,0,0,0,0
5941,@santy_novi_bwin Pagi mbak Novi.. https://t.co/iUwCtIYQOr,0,0,0,0,0,0,0
5942,@justbob616 Aduh.. https://t.co/EqFE3kYU2K,0,0,0,0,0,0,0
5943,@Daeng_ruwet Nahhh..,0,0,0,0,0,0,0
5944,"@DewiEriyati4 Mbak Dewi, selamat pagi.. https://t.co/oCZtnoop4P",0,0,0,0,0,0,0
5945,@JAGA_NKRI_ Bah.. 🤣🤣🤣,0,0,0,0,0,0,0
5946,@cung_alberto Pagi Boss.. https://t.co/hgaSA3FngV,0,0,0,0,0,0,0
5947,@RonnyYulianto7 Pagiiii.. bwa ha ha ha.. https://t.co/d9diLtcWBu,0,0,0,0,0,0,0
5948,"@Winardi_641 Aamiin..
Pagi bang Winardi.. https://t.co/GSuWzHUfn0",0,0,0,0,0,0,0
5949,"@2Hasnidar 🤭🤭🤭..
Mbak Hasnidar, katanya sedang sakit yaa..
Semoga cepat sembuh.. https://t.co/QBreszQjXg",0,0,0,0,0,0,0
5950,@ewink_tie Ha ha ha.. pagi mbak Yanti.. https://t.co/OvcKgW1zTm,0,0,0,0,0,0,0
5951,"@AyamSegar3 Pagiiii Ayaaammm..
Kali2lah Yam.. bosen serius mulu.. https://t.co/55pqIKu9YB",0,0,0,0,0,0,0
5952,"@AyamSegar3 Weekend mah santuyyy aja ya..
Pagi Ayammm.. https://t.co/aBADGLM6cB",0,0,0,0,0,0,0
5953,"@ewink_tie Waalaikum salam..
Aamiin..
Pagi mbak Yanti.. https://t.co/6Sizmh0rqj",0,0,0,0,0,0,0
5954,"@Audaxviator__ Aseeekkk..
Pagi Boss https://t.co/d3sv8fYylQ",0,0,0,0,0,0,0
5955,"@DewiHakim15 🤣🤣🤣
Pagi mbak Wi.. https://t.co/oeBkebTKjm",0,0,0,0,0,0,0
5956,"@Djarotsare Waahh keren ini..
Bisa dicoba..
Pagiii https://t.co/jlhiOr4IKe",0,0,0,0,0,0,0
5957,@Adiinotrino Pagi Boss.. https://t.co/G7ReL47SEf,0,0,0,0,0,0,0
5958,"@_Dauph1ne_ Iya, iyaa..
Pagiii mbak... https://t.co/PaZUVmKHBE",0,0,0,0,0,0,0
5959,"@bungfrankz Pagi bung Frankz..
😆🤣🤣🤣 https://t.co/WmkkbWMlN7",0,0,0,0,0,0,0
5960,@junislnjr https://t.co/LXtMsXfig5,0,0,0,0,0,0,0
5961,"Percaya aja yak..

Psikologi mengatakan, 90% cowok yang gagal dalam percintaan, akan cenderung emosi jika kita lempar tabung gas kearahnya.

Selamat pagi.. https://t.co/VarKbWiSUJ",0,0,0,0,0,0,0
5962,"@__AnakKolong Setuju, mas AK..
Terbukti dari Natal kemarin.
Adem rasanya. https://t.co/TACpSau3aC",0,0,0,0,0,0,0
5963,"@monsterhiphoop Mamnya g banyak dia..
Kasi sayur asem n sambel dah anteng.
Atasnya kerupuk n gepuk doang. https://t.co/a6HYXqHw3a",0,0,0,0,0,0,0
5964,"@monsterhiphoop Dah gede nih, hasil asuhan.. 😍😍😍 https://t.co/HMsJm8vjmc",0,0,0,0,0,0,0
5965,"Horeee... rebutaaannn..

Jadi nih keluarga sakinah, mawadah, warahmah n wahnambah..
 https://t.co/f8sLzl2asP",0,0,0,0,0,0,0
